_,_,_,_
151
7.50,0.52,0.42,0.31,0.36
7.60,0.52,0.41,0.31,0.36
7.70,0.52,0.41,0.31,0.36
7.80,0.51,0.41,0.28,0.38
7.90,0.51,0.40,0.27,0.40
8.00,0.52,0.39,0.25,0.40
8.10,0.48,0.39,0.28,0.38
8.20,0.49,0.41,0.29,0.40
8.30,0.49,0.44,0.30,0.39
8.40,0.50,0.44,0.30,0.40
8.50,0.49,0.45,0.27,0.39
8.60,0.52,0.45,0.26,0.41
8.70,0.53,0.45,0.26,0.41
8.80,0.53,0.45,0.28,0.41
8.90,0.54,0.46,0.31,0.41
9.00,0.58,0.44,0.32,0.41
9.10,0.58,0.45,0.34,0.41
9.20,0.59,0.46,0.33,0.41
9.30,0.59,0.44,0.34,0.41
9.40,0.59,0.41,0.33,0.41
9.50,0.60,0.42,0.33,0.41
9.60,0.60,0.39,0.33,0.41
9.70,0.61,0.39,0.37,0.41
9.80,0.56,0.41,0.35,0.38
9.90,0.52,0.40,0.37,0.35
10.00,0.48,0.41,0.38,0.37
10.10,0.43,0.37,0.39,0.38
10.20,0.40,0.34,0.42,0.41
10.30,0.42,0.35,0.41,0.40
10.40,0.43,0.36,0.37,0.41
10.50,0.46,0.39,0.38,0.42
10.60,0.47,0.41,0.39,0.42
10.70,0.47,0.43,0.40,0.42
10.80,0.48,0.44,0.36,0.39
10.90,0.50,0.44,0.34,0.41
11.00,0.51,0.44,0.35,0.41
11.10,0.50,0.45,0.36,0.41
11.20,0.49,0.44,0.33,0.41
11.30,0.50,0.46,0.31,0.42
11.40,0.48,0.47,0.30,0.42
11.50,0.51,0.47,0.31,0.40
11.60,0.50,0.46,0.31,0.42
11.70,0.51,0.44,0.31,0.41
11.80,0.51,0.45,0.31,0.40
11.90,0.52,0.46,0.31,0.41
12.00,0.51,0.46,0.31,0.41
12.10,0.50,0.47,0.27,0.41
12.20,0.48,0.47,0.25,0.42
12.30,0.47,0.48,0.24,0.42
12.40,0.47,0.48,0.26,0.42
12.50,0.46,0.49,0.26,0.42
12.60,0.46,0.50,0.27,0.42
12.70,0.46,0.47,0.28,0.42
12.80,0.48,0.47,0.29,0.41
12.90,0.50,0.46,0.30,0.42
13.00,0.49,0.46,0.30,0.42
13.10,0.50,0.45,0.31,0.42
13.20,0.50,0.46,0.31,0.42
13.30,0.47,0.47,0.31,0.43
13.40,0.48,0.47,0.31,0.43
13.50,0.49,0.47,0.31,0.43
13.60,0.48,0.48,0.31,0.44
13.70,0.49,0.48,0.31,0.44
13.80,0.51,0.48,0.30,0.44
13.90,0.52,0.49,0.30,0.44
14.00,0.50,0.50,0.30,0.44
14.10,0.50,0.49,0.30,0.44
14.20,0.51,0.49,0.30,0.44
14.30,0.51,0.48,0.32,0.43
14.40,0.52,0.48,0.31,0.43
14.50,0.52,0.48,0.33,0.42
14.60,0.53,0.47,0.32,0.42
14.70,0.53,0.45,0.30,0.42
14.80,0.53,0.45,0.31,0.42
14.90,0.52,0.46,0.31,0.43
15.00,0.52,0.47,0.31,0.42
