_,_,_,_
151
12.00,0.61,0.56,0.53,0.68
12.10,0.61,0.56,0.53,0.69
12.20,0.61,0.56,0.53,0.68
12.30,0.61,0.57,0.53,0.68
12.40,0.61,0.57,0.53,0.69
12.50,0.61,0.57,0.53,0.68
12.60,0.61,0.57,0.53,0.68
12.70,0.61,0.57,0.53,0.70
12.80,0.61,0.57,0.53,0.71
12.90,0.61,0.57,0.53,0.70
13.00,0.61,0.58,0.53,0.68
13.10,0.60,0.58,0.53,0.66
13.20,0.60,0.57,0.53,0.65
13.30,0.60,0.57,0.53,0.66
13.40,0.60,0.57,0.52,0.64
13.50,0.60,0.57,0.52,0.65
13.60,0.60,0.57,0.52,0.66
13.70,0.60,0.57,0.53,0.65
13.80,0.60,0.57,0.53,0.65
13.90,0.60,0.57,0.53,0.66
14.00,0.61,0.57,0.53,0.65
14.10,0.61,0.57,0.53,0.65
14.20,0.60,0.57,0.53,0.66
14.30,0.60,0.57,0.53,0.66
14.40,0.61,0.57,0.53,0.66
14.50,0.61,0.57,0.53,0.67
14.60,0.60,0.57,0.53,0.67
14.70,0.61,0.57,0.53,0.66
14.80,0.61,0.57,0.53,0.67
14.90,0.61,0.57,0.53,0.67
15.00,0.61,0.57,0.53,0.67
